Project_id,Project name,Project link,VT link,VT detection result,Scan Result,Propogation link,Propogation method
33,docker-learn,https://github.com/pengliheng/docker-learn,https://www.virustotal.com/gui/file/993b4f7bd1ec43d5b79a6e9c1b2ac1290b749e985697f3288f960530a2f806b9/detection/,1/58,Pass,
34,findhit-remote-evented,https://github.com/gabrielpconceicao/findhit-remote-evented,https://www.virustotal.com/gui/file/1e0a7d20bc803e2d9db26549dc9af09a9a498c504365aaa48cdcb3c3260a3ee9/detection/,0/57,Pass,
35,tmoonlight.github.io,https://github.com/tmoonlight/tmoonlight.github.io,https://www.virustotal.com/gui/file/0d4e3045002f33b075f8cfb9792de3af6cf0ef93ead9307abe57eb85316a5140/detection/,0/58,Pass,
36,viper,https://github.com/jingkang99/viper,https://www.virustotal.com/gui/file/497398cf8540137b745e00cea93fa4fe3efddfe493ca2879154d6d751f9e117f/detection/,0/57,Pass,
37,HexoEditor,https://github.com/KingSann/HexoEditor,https://www.virustotal.com/gui/file/d95bf88ba0503c534a76623651d06dbc56b966432914c4903cdae9b8611e56e4/detection/,0/59,Pass,
38,Lime-RAT,https://github.com/lordsaibat/Lime-RAT,https://www.virustotal.com/gui/file/f55f706c65198762f124460a6b6018f950217c98260be0f878cee9bbb9b6ef6c/detection/,30/59,Fail,
39,react_training_one,https://github.com/gklsan/react_training_one,https://www.virustotal.com/gui/file/e6f12e812811de8693fb2d746f30ae9750a565f32bc5313358d2c601f5c81fbf/detection/,0/58,Pass,
40,CVE-2019-11539,https://github.com/L0n3r0x/CVE-2019-11539,https://www.virustotal.com/gui/file/502a3c8bbf21b8ed25cbb0c005de660af4851f463be7d6401f3659668c8178f4/detection/,0/58,Pass,
41,sublime-installer,https://github.com/Himanshukr000/sublime-installer,https://www.virustotal.com/gui/file/30d1a75075b55747507d35f4b5845c898b383fcbddb0a1646d667c483a0659c1/detection/,0/58,Pass,
42,pmkid-fast-collect,https://github.com/SherlocksHat/pmkid-fast-collect,https://www.virustotal.com/gui/file/cd976e0d9355f73c99b9fc6d35fb08033983442d1b943d0d980be8df41b2db02/detection/,0/58,Pass,
43,gitlab-SSRF-redis-RCE,https://github.com/Adamloveve/gitlab-SSRF-redis-RCE,https://www.virustotal.com/gui/file/44eb6c7e3a594432f77354c8b34a9bc6e6b2745da60eb90e6fbd497f1a329d1e/detection/,0/58,Pass,
44,tree-cbass,https://github.com/galaris/tree-cbass,https://www.virustotal.com/gui/file/416d0cc89ed9354803986e51703fe6e1f6a77441e4470920a05b24ea5742de54/detection/,1/58,Pass,
45,docusaurus-tutorial,https://github.com/honorarac/docusaurus-tutorial,https://www.virustotal.com/gui/file/040fe9bce91f2ff3caaf89d7c4e57e70fecbec669e66a422ea3b6855063aa454/detection/,0/58,Pass,
46,tornado,https://github.com/ohmema/tornado,https://www.virustotal.com/gui/file/36f9b267e828f65f40c00d3e1a2292039bf17065ffe62bda340ab22c7e190186/detection/,0/58,Pass,
47,chrome_note,https://github.com/CIAYSE/chrome_note,https://www.virustotal.com/gui/file/96bdcbb01f84910f3de6ca1cf9f8b3027aece1beb5c697fa1c063283d5f6c5d1/detection/,0/58,Pass,
48,reverse-proxy,https://github.com/KCreate/reverse-proxy,https://www.virustotal.com/gui/file/0d425d986080d8adb665ba62a80b3cbf7f0292676ef79e2495ff069169a15db3/detection/,0/57,Pass,
49,chrome-sbx-db,https://github.com/up777/chrome-sbx-db,https://www.virustotal.com/gui/file/4e0fa27445d264ffd6a3c6edd6f4fd61022d38d46b566334059c1b1641846bf4/detection/,0/58,Pass,
50,proposal-nullish-coalescing,https://github.com/ahmadsafirun/proposal-nullish-coalescing,https://www.virustotal.com/gui/file/8654ce3a69d98aeb1a3198b0b138f5da46daed7161793e82075a6d3d1a728975/detection/,0/58,Pass,
51,planet,https://github.com/shlpu/planet,https://www.virustotal.com/gui/file/8551ed362c88bc457d393e6f3d3a12b6bbb7fb1b1083c4244018589cb8b52518/detection/,0/59,Pass,
52,kruntil,https://github.com/ri7nz/kruntil,https://www.virustotal.com/gui/file/b7540387651d3fd3dd510e5c53ab0f6e5d20cba49b63dbca40b4dfd29d9cfdd8/detection/,0/58,Pass,
53,synthwave-vscode,https://github.com/vagnes/synthwave-vscode,https://www.virustotal.com/gui/file/a1b3ed803342368b6f0feb06275e80e0828c0efb81d5571ca0be6e532d1c254a/detection/,0/58,Pass,
54,ctf-wiki,https://github.com/honor2016tw/ctf-wiki,https://www.virustotal.com/gui/file/8bad574341f5260f7ecb891dd8f91dff4ef3f8d30a752fcec0d368081deb581d/detection/,20/59,Fail,
55,7kbscan-WebPathBrute,https://github.com/wsfengfan/7kbscan-WebPathBrute,https://www.virustotal.com/gui/file/109431ec3bd32a7b696821ff9c1be8f3ab6fd2b448fe5acd221fa54d9cdf47c0/detection/,0/58,Pass,
56,jenkins-fsb,https://github.com/tuian/jenkins-fsb,N/A,0/0,Pass,
57,Maltego,https://github.com/wjohnsonsled/Maltego,https://www.virustotal.com/gui/file/f4e0edc87d72a1173214b153ecc7ebf75dd097034f2fac679688a0387738c3df/detection/,0/58,Pass,
58,pathod,https://github.com/orangetw/pathod,https://www.virustotal.com/gui/file/1c36acfc9e0971d5ddb4a8b1bca21ed0509d95337abf1174867eb6c043763054/detection/,1/57,Pass,
59,presentations,https://github.com/afzouni/presentations,https://www.virustotal.com/gui/file/82a605fe308791a599eb18c3e10234e532aa257839f4b11e2de8c05f8fe4f607/detection/,0/58,Pass,
60,licecap,https://github.com/assarbad/licecap,https://www.virustotal.com/gui/file/7a8248250fcecb531defd15b211257ccad58b5dc7a5b48c62c90ff22a7093fe5/detection/,0/58,Pass,
61,zolder-bot,https://github.com/blackout314/zolder-bot,https://www.virustotal.com/gui/file/fa2177c969c347ea98b5fef999a871b069182cfbdebff409373be3dd13717d14/detection/,0/56,Pass,
62,dtf,https://github.com/zackhaikal/dtf,https://www.virustotal.com/gui/file/86598d31e9feb200338270918665360846a7832d47c5a7a639f06d2d25a4b7bf/detection/,0/54,Pass,
63,personal-website,https://github.com/woswos/personal-website,https://www.virustotal.com/gui/file/db216c4aa9aea513587f50eb767c0adccaad0872b45ffd47dd5818eea941269f/detection/,0/59,Pass,
64,confluencePoc,https://github.com/zhutougg/confluencePoc,https://www.virustotal.com/gui/file/4942c17febfe1cf01d6f0f2c79d0be3f89a0dc7f14443472c9729a3e96facb42/detection/,0/59,Pass,
65,Jetleak-Testing-Script,https://github.com/5ty4ck/Jetleak-Testing-Script,N/A,0/0,Pass,
66,gekmaster,https://github.com/gekmaster/gekmaster,https://www.virustotal.com/gui/file/5a64eab079a1bfe5e7f2cc7d0637abc02c21de2c7177128d6ebdf9a9c8aa55be/detection/,0/59,Pass,
67,tiny-os,https://github.com/dalerkd/tiny-os,https://www.virustotal.com/gui/file/a5e195f8cc012e6104644ee9b9ebd366116181cea49666812e7ed96e28e25b93/detection/,0/58,Pass,
68,alienvault-ossim,https://github.com/Hvnt3r/alienvault-ossim,https://www.virustotal.com/gui/file/5ee0c58f4b72ad2aa2534778192ae4846e989cc5b805991e38d19a08968db7e1/detection/,3/53,Pass,
69,vim-auto-config,https://github.com/yiyu0x/vim-auto-config,https://www.virustotal.com/gui/file/b0455354e68987d762759422fe65657aec9f14cb785d5cb494842fd467841aad/detection/,0/58,Pass,
70,fortress-web,https://github.com/sirinath/fortress-web,https://www.virustotal.com/gui/file/6a04fb9dfee6b23e69816790dc83f7845524174d2b8dd1d77e411a2ff970c9af/detection/,0/58,Pass,
71,Intranet_Penetration_Tips,https://github.com/xy-sec/Intranet_Penetration_Tips,https://www.virustotal.com/gui/file/da784f97e9e2f7469746292c9f458e5979b9440bd57a6cfa458c6db7cf86fa6f/detection/,1/59,Pass,
72,pentestdb,https://github.com/fni535/pentestdb,https://www.virustotal.com/gui/file/57f93e976ee90fe9fab0cfb46c3e4a6d5883f4b3d094629b05a8c5201ad4a74d/detection/,33/58,Fail,
73,code-backup,https://github.com/tiger0132/code-backup,https://www.virustotal.com/gui/file/2dbdfb397936dbb24e6c63fa4ed15bddbe7f2ee4be3aa1f9aa9ed4a54820cbe2/detection/,0/58,Pass,
74,Production-Level-Deep-Learning,https://github.com/ParikhKadam/Production-Level-Deep-Learning,https://www.virustotal.com/gui/file/805b81a7f1e82d6efc5e77247044b849b80bc43a83947bb41bd2742c44bcc62f/detection/,0/58,Pass,
75,easy-tips,https://github.com/r00tuser111/easy-tips,https://www.virustotal.com/gui/file/0d1004a131b4545201d8d11f3f1f3cef5c5536c79a759c45b135ebb5cb71fe34/detection/,0/58,Pass,
76,91porn,https://github.com/wxz1989/91porn,https://www.virustotal.com/gui/file/1a2ad2f10f15cabf58bb0014c27258222ffbddfe4fa7b68c8bab66fc07f41cae/detection/,0/58,Pass,
77,hacker101,https://github.com/gscr10/hacker101,https://www.virustotal.com/gui/file/3e29c1e692fdc262c86a326c77d48fcc21dcbff2db7c6dbcbfe45034dd07c0f8/detection/,0/55,Pass,
78,multiverse,https://github.com/wonderzdh/multiverse,https://www.virustotal.com/gui/file/665ca17459cef37f807f1ad47c030acf2f0b91560ef879e6dad189d188fd95e5/detection/,0/55,Pass,
79,RedTeamCSharpScripts,https://github.com/Ac0ne/RedTeamCSharpScripts,https://www.virustotal.com/gui/file/591359e9bac11b4c655e9ba893c0d7ac8f4ca7a65f525861b23756e6f3eb962e/detection/,2/55,Pass,
80,venom,https://github.com/kevin-valerio/venom,https://www.virustotal.com/gui/file/27422eb4ff041e9859458f006d4e8cb24f7d90318f7cebc1e4af14670e22f471/detection/,29/56,Fail,
81,4got,https://github.com/cedriczirtacic/4got,https://www.virustotal.com/gui/file/7e3486b7eeeeea525f345786ea6b00829ab16527ce26b86bf6ec535b04b64bec/detection/,0/59,Pass,
82,ehtools,https://github.com/mlynchcogent/ehtools,https://www.virustotal.com/gui/file/f0a84463d6feeb267833690a88bb9c2df4e56226fd372f4e621452eaa3c2d838/detection/,0/58,Pass,
83,awesome-pentest,https://github.com/shackling/awesome-pentest,https://www.virustotal.com/gui/file/fc119eb5b63a2f209ba9bee4aa3836c09cb49f2155bc917a24758fbeb8938de7/detection/,0/59,Pass,
84,syzoj-ng-go,https://github.com/WAAutoMaton/syzoj-ng-go,https://www.virustotal.com/gui/file/eb6d8d2e1c9292e920f507b57f567acf7dbbbd54c264c67d24007f83b6c04c04/detection/,0/59,Pass,
85,geo-registration,https://github.com/ThomasDougherty/geo-registration,https://www.virustotal.com/gui/file/7e20b9018d32d80c296d8f61d9cfbdf469b2baa6aeb1e1de389e94da7b11748b/detection/,0/59,Pass,
86,masscan,https://github.com/lvir0/masscan,https://www.virustotal.com/gui/file/3f3561ed8bc90044406a86d90e00f5b61808ea49ddb27deb565a521f751dc261/detection/,0/58,Pass,
87,pytorch-Deep-Learning-Minicourse,https://github.com/ernestcr/pytorch-Deep-Learning-Minicourse,https://www.virustotal.com/gui/file/08a1bff851d4b5f8553fa1e7fc7babea5d6e27643fc9b0c90bd9c72c1609081d/detection/,0/58,Pass,
88,project2personal,https://github.com/The-Ryan-Mobley/project2personal,https://www.virustotal.com/gui/file/fec20576d3708e9786e8d7a5bad0274acb5447403c19750a30ec0bcb76b0d14e/detection/,0/55,Pass,
89,NCNU-course-X,https://github.com/yiyu0x/NCNU-course-X,https://www.virustotal.com/gui/file/a2d68af9e40f274a8d5cea58caac41db289e143db45ec1db498a2e2029386079/detection/,0/59,Pass,
90,sqlpp,https://github.com/samyk/sqlpp,https://www.virustotal.com/gui/file/72508428c42c5dba03e3a7cc86d42e5b12e771265a6bf636495787055d3a15f6/detection/,0/58,Pass,
91,twitter_profiler,https://github.com/eldraco/twitter_profiler,https://www.virustotal.com/gui/file/acb02f21ec8df3c76fd569711e3c427e98e9dfe2df937988aa726d1520351d49/detection/,0/59,Pass,
92,AggressorScripts,https://github.com/dust-life/AggressorScripts,https://www.virustotal.com/gui/file/50b71a7d564feb6ffd9883cae5cfeaa05c3ec14525311afd170f3093b3e7e8aa/detection/,1/58,Pass,
93,Apps4Ottawa-Open-Data-Application,https://github.com/CallumGA/Apps4Ottawa-Open-Data-Application,https://www.virustotal.com/gui/file/ba1abbac23cab5e35d268a0eb7a98c5e79789dad167e682728482b6ce4273e8f/detection/,0/58,Pass,
94,vue-admin,https://github.com/ricardomesmo/vue-admin,https://www.virustotal.com/gui/file/74d9533c1b6acf6915479e1747b064d175b8c49a80e565bf217f85008f472d72/detection/,0/58,Pass,
95,Langzi_SRC_Safe_Cruise,https://github.com/podvps/Langzi_SRC_Safe_Cruise,https://www.virustotal.com/gui/file/da56a3b0fc5b564760c5a03cef33289ca82b5b8419e1b38baa6d2ea1c917b4d8/detection/,0/56,Pass,
96,bitcoin.org,https://github.com/drugsinside/bitcoin.org,https://www.virustotal.com/gui/file/20512adc1884d5b1e83071b551e4498df9f4cb97c799d3cdb2c91e4de543bef1/detection/,0/58,Pass,
97,ML2017-lab-04,https://github.com/UltramanGaia/ML2017-lab-04,https://www.virustotal.com/gui/file/0e2da001abef2e519d061768aba1019bc5d979818e8ea7caedd1ee7d02adeffa/detection/,0/58,Pass,
98,rails-longest-word-game,https://github.com/cecile-dzy-ncl/rails-longest-word-game,https://www.virustotal.com/gui/file/a97dbbeee64d6659b89871c98587d37cad8752df13cdc1ed2dae35d1bf4dea1e/detection/,0/58,Pass,
99,PayloadsAllTheThings,https://github.com/t43Wiu6/PayloadsAllTheThings,https://www.virustotal.com/gui/file/b2e917e98480da321fa8b49e1437fcaf6e78af25ad640107f734bd8d76f2bd1e/detection/,39/59,Fail,
100,projectdemo,https://github.com/yaohongdi/projectdemo,https://www.virustotal.com/gui/file/875a3270b020a68c50ea6d9494110c669fb5128b98fcc721e6d1d74e13e9bdcf/detection/,0/59,Pass,
101,vue-todo,https://github.com/kamilDevguru/vue-todo,https://www.virustotal.com/gui/file/cd30ab56759fd2cba00c0f47afb3a9748f261c228b4fac1f9e46a0bd9ae252f9/detection/,0/58,Pass,
102,source-code,https://github.com/heiye007/source-code,https://www.virustotal.com/gui/file/d6ddbf08842ea2fbb57d3cae0cb421bc06125c9a8a9699f9d909145e303588b4/detection/,0/45,Pass,
103,ledger-live-desktop,https://github.com/Dviros/ledger-live-desktop,https://www.virustotal.com/gui/file/56d0e0396f5f95c2102c07489e0558ca6b192b3a4ff4847dad90190258ceafa5/detection/,0/59,Pass,
104,MichalPaszkiewicz.github.io,https://github.com/MichalPaszkiewicz/MichalPaszkiewicz.github.io,https://www.virustotal.com/gui/file/bfa58c9d33672d52eca00222913e04a7bf5437d9396075ce735187f12ab217f9/detection/,0/55,Pass,
105,cpp-netlib,https://github.com/jamesjallorina/cpp-netlib,https://www.virustotal.com/gui/file/01fe7c40eff2604d4ca3d59e86c90baf4c7f9ddd733dec53193e0ceebefbfb14/detection/,0/59,Pass,
106,metasploit_rc,https://github.com/sirmx100/metasploit_rc,https://www.virustotal.com/gui/file/a278177f75ec91fa1f19c13d7ad1327f482474af166ca6da5481bfaf7d43862d/detection/,0/59,Pass,
107,express-basic-crud,https://github.com/kamilDevguru/express-basic-crud,https://www.virustotal.com/gui/file/f7eeb0fba97f75fff8050fd8c03e84378d7c8bf2025f93de5f81a43ade578d46/detection/,0/59,Pass,
108,awvs_script_decode,https://github.com/xingkong123600/awvs_script_decode,https://www.virustotal.com/gui/file/e4259bb83fcc9aa7c530cb2619a4580ffb4c09c730da0f544f082a53162fdd60/detection/,0/58,Pass,
