Project_id,Project name,Project link,VT link,VT detection result,Propogation link,Propogation method
121,jquery,https://github.com/rmm5t/jquery,N/A,Download Error,
122,sixarm_icons_favicons,https://github.com/SixArm/sixarm_icons_favicons,https://www.virustotal.com/gui/file/0162fdbd8f0fd583b92c1edddc3392d14950bf61c44abe51bb7466164e165aa8/detection/,[0/58],
123,Github,https://github.com/chorny/Github,N/A,Download Error,
124,GLM,https://github.com/JuliaStats/GLM,N/A,Download Error,
125,basic,https://github.com/sleepymustache/basic,https://www.virustotal.com/gui/file/6c553fed7bede7c99dd316c3972f34f29653424c58db14f0551cebdf99393c27/detection/,[0/59],
126,naev,https://github.com/naev/naev,N/A,Download Error,
127,microweber,https://github.com/microweber/microweber,https://www.virustotal.com/gui/file/4640731e8fb286f9af4b60d1acf5068b79de469a6d529eee2e9fab412349dc47/detection/,[0/55],
128,r,https://github.com/viking/r,N/A,Download Error,
129,python,https://github.com/SamR1/python,N/A,Download Error,
130,billedid,https://github.com/theill/billedid,https://www.virustotal.com/gui/file/87b6abe79985cfd1ce0173dacfee1aabca6df4400ae5b39eaf6980a84b80236e/detection/,[0/59],
131,CafeTownsend,https://github.com/sectore/CafeTownsend,N/A,Download Error,
132,twitter,https://github.com/horgh/twitter,N/A,Download Error,
133,zppalghar,https://github.com/jitendrashahiitb/zppalghar,https://www.virustotal.com/gui/file/ebcfc628b3b15a4e2b0da250ec156444d6b6ef7355f62de01ac0d32a75677d61/detection/,[0/58],
134,underscore,https://github.com/busterc/underscore,N/A,Download Error,
135,ObjectiveCanvas,https://github.com/huang2002/ObjectiveCanvas,N/A,Download Error,
136,deeper,https://github.com/jaron/deeper,N/A,Download Error,
137,tmux,https://github.com/tony/tmux,https://www.virustotal.com/gui/file/569bbf694ff6c55141210f410ec92f3db77629d81ff9a4c130b12951fee1a851/detection/,[0/58],
138,antlr4,https://github.com/antlr/antlr4,https://www.virustotal.com/gui/file/0a90416adfe8be465310e72f72afd17228c3710b6976f07470a28ef8c807a23a/detection/,[0/58],
139,uptimes,https://github.com/davep/uptimes,N/A,Download Error,
140,Mantle,https://github.com/caseywatson/Mantle,https://www.virustotal.com/gui/file/40ce65e21f8f955ca6151a9d924de7f2aa9e5d36ecfb1fbc712c8a4a00cabdb3/detection/,[0/57],
141,GPK_RePack,https://github.com/GoneUp/GPK_RePack,https://www.virustotal.com/gui/file/c1a04f5259203dc56cca4d0f68f1fabc1ccf8f3d1f3c06580bf80b56b8d20992/detection/,[0/58],
